0,sub_region_1,country,date,humidity,sun_hour,temp
9522,,Morocco,05/03/20,80,8.7,17
9523,,Morocco,06/03/20,72,8.7,16
9524,,Morocco,07/03/20,72,11.6,17
9525,,Morocco,08/03/20,64,11.6,20
9526,,Morocco,09/03/20,72,11.6,19
9527,,Morocco,10/03/20,65,11.6,21
9528,,Morocco,11/03/20,59,11.6,25
9529,,Morocco,12/03/20,65,11.6,21
9530,,Morocco,13/03/20,78,7.4,19
9531,,Morocco,14/03/20,84,10.2,19
9532,,Morocco,15/03/20,82,10.2,18
9533,,Morocco,16/03/20,72,8.8,15
9534,,Morocco,17/03/20,61,11.6,16
9535,,Morocco,18/03/20,78,8.8,16
9536,,Morocco,19/03/20,73,8.8,22
9537,,Morocco,20/03/20,83,6,17
9538,,Morocco,21/03/20,70,8.8,16
9539,,Namibia,22/01/20,27,11.6,31
9540,,Namibia,23/01/20,31,11.6,30
9541,,Namibia,24/01/20,29,11.6,30
9542,,Namibia,25/01/20,27,11.6,30
9543,,Namibia,26/01/20,24,11.6,30
9544,,Namibia,27/01/20,20,11.6,31
9545,,Namibia,28/01/20,20,11.6,32
9546,,Namibia,29/01/20,17,11.6,33
9547,,Namibia,30/01/20,31,11.6,31
9548,,Namibia,31/01/20,23,11.6,32
9549,,Namibia,01/02/20,28,11.6,32
9550,,Namibia,02/02/20,29,11.6,32
9551,,Namibia,03/02/20,28,11.6,32
9552,,Namibia,04/02/20,43,9.1,28
9553,,Namibia,05/02/20,55,11.6,28
9554,,Namibia,06/02/20,53,10.3,28
9555,,Namibia,07/02/20,44,11.6,28
9556,,Namibia,08/02/20,30,11.6,31
9557,,Namibia,09/02/20,23,11.6,31
9558,,Namibia,10/02/20,26,11.6,32
9559,,Namibia,11/02/20,49,9,29
9560,,Namibia,12/02/20,49,10.3,29
9561,,Namibia,13/02/20,51,10.3,29
9562,,Namibia,14/02/20,51,10.3,28
9563,,Namibia,15/02/20,61,9,26
9564,,Namibia,16/02/20,52,11.6,28
9565,,Namibia,17/02/20,69,6.4,25
9566,,Namibia,18/02/20,71,6.4,27
9567,,Namibia,19/02/20,73,6.4,26
9568,,Namibia,20/02/20,77,6.4,25
9569,,Namibia,21/02/20,77,6.4,25
9570,,Namibia,22/02/20,76,7.7,24
9571,,Namibia,23/02/20,74,6.4,24
9572,,Namibia,24/02/20,73,9,25
9573,,Namibia,25/02/20,78,6.4,23
9574,,Namibia,26/02/20,76,9,23
9575,,Namibia,27/02/20,71,6.4,25
9576,,Namibia,28/02/20,72,6.4,25
9577,,Namibia,29/02/20,79,6.4,23
9578,,Namibia,01/03/20,86,6.4,20
9579,,Namibia,02/03/20,77,7.7,22
9580,,Namibia,03/03/20,68,10.3,24
9581,,Namibia,04/03/20,65,10.3,24
9582,,Namibia,05/03/20,61,11.6,24
9583,,Namibia,06/03/20,47,11.6,24
9584,,Namibia,07/03/20,47,11.6,24
9585,,Namibia,08/03/20,41,11.6,26
9586,,Namibia,09/03/20,37,11.6,27
9587,,Namibia,10/03/20,39,11.6,27
9588,,Namibia,11/03/20,36,11.6,27
9589,,Namibia,12/03/20,36,11.6,27
9590,,Namibia,13/03/20,37,11.6,28
9591,,Namibia,14/03/20,34,11.6,28
9592,,Namibia,15/03/20,37,11.6,28
9593,,Namibia,16/03/20,51,10.3,27
9594,,Namibia,17/03/20,58,11.6,27
9595,,Namibia,18/03/20,65,6.2,24
9596,,Namibia,19/03/20,56,11.6,26
9597,,Namibia,20/03/20,61,6.2,25
9598,,Namibia,21/03/20,55,10.3,25
9599,,Nepal,22/01/20,52,8.7,19
9600,,Nepal,23/01/20,62,8.7,18
9601,,Nepal,24/01/20,75,8.7,15
9602,,Nepal,25/01/20,73,8.7,15
9603,,Nepal,26/01/20,83,5.6,12
9604,,Nepal,27/01/20,81,7.2,14
9605,,Nepal,28/01/20,67,8.7,18
9606,,Nepal,29/01/20,64,7.2,19
9607,,Nepal,30/01/20,72,5.6,16
9608,,Nepal,31/01/20,76,8.7,16
9609,,Nepal,01/02/20,80,5.6,13
9610,,Nepal,02/02/20,74,8.7,15
9611,,Nepal,03/02/20,73,8.7,16
9612,,Nepal,04/02/20,74,8.7,17
9613,,Nepal,05/02/20,71,7.2,16
9614,,Nepal,06/02/20,75,7.2,15
9615,,Nepal,07/02/20,70,8.7,17
9616,,Nepal,08/02/20,63,7.2,14
9617,,Nepal,09/02/20,59,8.7,17
9618,,Nepal,10/02/20,57,8.7,18
9619,,Nepal,11/02/20,66,8.7,19
9620,,Nepal,12/02/20,71,8.7,19
9621,,Nepal,13/02/20,71,8.7,21
9622,,Nepal,14/02/20,73,8.7,20
9623,,Nepal,15/02/20,72,8.7,19
9624,,Nepal,16/02/20,78,4.2,18
9625,,Nepal,17/02/20,79,5.7,18
9626,,Nepal,18/02/20,78,8.7,20
9627,,Nepal,19/02/20,78,4.2,17
9628,,Nepal,20/02/20,75,7.2,19
9629,,Nepal,21/02/20,73,4.2,19
9630,,Nepal,22/02/20,64,7.2,20
9631,,Nepal,23/02/20,63,7.3,20
9632,,Nepal,24/02/20,63,8.7,22
9633,,Nepal,25/02/20,71,5.8,17
9634,,Nepal,26/02/20,80,5.9,13
9635,,Nepal,27/02/20,69,11.6,19
9636,,Nepal,28/02/20,68,11.6,20
9637,,Nepal,29/02/20,68,8.7,21
9638,,Nepal,01/03/20,67,8.7,22
9639,,Nepal,02/03/20,61,10.2,22
9640,,Nepal,03/03/20,64,5.9,20
9641,,Nepal,04/03/20,57,8.8,20
9642,,Nepal,05/03/20,55,8.8,21
9643,,Nepal,06/03/20,56,7.3,20
9644,,Nepal,07/03/20,69,7.3,17
9645,,Nepal,08/03/20,56,11.6,21
9646,,Nepal,09/03/20,59,11.6,22
9647,,Nepal,10/03/20,66,8.8,21
9648,,Nepal,11/03/20,57,11.6,24
9649,,Nepal,12/03/20,50,11.6,25
9650,,Nepal,13/03/20,57,7.4,19
9651,,Nepal,14/03/20,70,6,21
9652,,Nepal,15/03/20,61,10.2,22
9653,,Nepal,16/03/20,51,11.6,22
9654,,Nepal,17/03/20,54,11.6,23
9655,,Nepal,18/03/20,51,11.6,23
9656,,Nepal,19/03/20,49,11.6,23
9657,,Nepal,20/03/20,60,6,22
9658,,Nepal,21/03/20,67,6,20
9659,Aruba,Netherlands,22/01/20,94,5.1,8
9660,Curacao,Netherlands,22/01/20,94,5.1,8
9661,Netherlands,Netherlands,22/01/20,94,5.1,8
9662,Aruba,Netherlands,23/01/20,91,5.1,8
9663,Curacao,Netherlands,23/01/20,91,5.1,8
9664,Netherlands,Netherlands,23/01/20,91,5.1,8
9665,Aruba,Netherlands,24/01/20,85,8.7,6
9666,Curacao,Netherlands,24/01/20,85,8.7,6
9667,Netherlands,Netherlands,24/01/20,85,8.7,6
9668,Aruba,Netherlands,25/01/20,75,8.7,8
9669,Curacao,Netherlands,25/01/20,75,8.7,8
9670,Netherlands,Netherlands,25/01/20,75,8.7,8
9671,Aruba,Netherlands,26/01/20,88,8.7,7
9672,Curacao,Netherlands,26/01/20,88,8.7,7
9673,Netherlands,Netherlands,26/01/20,88,8.7,7
9674,Aruba,Netherlands,27/01/20,88,3.3,9
9675,Curacao,Netherlands,27/01/20,88,3.3,9
9676,Netherlands,Netherlands,27/01/20,88,3.3,9
9677,Aruba,Netherlands,28/01/20,79,3.3,6
9678,Curacao,Netherlands,28/01/20,79,3.3,6
9679,Netherlands,Netherlands,28/01/20,79,3.3,6
9680,Aruba,Netherlands,29/01/20,75,3.4,6
9681,Curacao,Netherlands,29/01/20,75,3.4,6
9682,Netherlands,Netherlands,29/01/20,75,3.4,6
9683,Aruba,Netherlands,30/01/20,86,3.4,8
9684,Curacao,Netherlands,30/01/20,86,3.4,8
9685,Netherlands,Netherlands,30/01/20,86,3.4,8
9686,Aruba,Netherlands,31/01/20,85,3.4,11
9687,Curacao,Netherlands,31/01/20,85,3.4,11
9688,Netherlands,Netherlands,31/01/20,85,3.4,11
9689,Aruba,Netherlands,01/02/20,76,3.4,11
9690,Curacao,Netherlands,01/02/20,76,3.4,11
9691,Netherlands,Netherlands,01/02/20,76,3.4,11
9692,Aruba,Netherlands,02/02/20,83,3.4,11
9693,Curacao,Netherlands,02/02/20,83,3.4,11
9694,Netherlands,Netherlands,02/02/20,83,3.4,11
9695,Aruba,Netherlands,03/02/20,77,3.4,9
9696,Curacao,Netherlands,03/02/20,77,3.4,9
9697,Netherlands,Netherlands,03/02/20,77,3.4,9
9698,Aruba,Netherlands,04/02/20,79,3.4,7
9699,Curacao,Netherlands,04/02/20,79,3.4,7
9700,Netherlands,Netherlands,04/02/20,79,3.4,7
9701,Aruba,Netherlands,05/02/20,81,8.7,9
9702,Curacao,Netherlands,05/02/20,81,8.7,9
9703,Netherlands,Netherlands,05/02/20,81,8.7,9
9704,Aruba,Netherlands,06/02/20,87,8.7,9
9705,Curacao,Netherlands,06/02/20,87,8.7,9
9706,Netherlands,Netherlands,06/02/20,87,8.7,9
9707,Aruba,Netherlands,07/02/20,80,8.7,8
9708,Curacao,Netherlands,07/02/20,80,8.7,8
9709,Netherlands,Netherlands,07/02/20,80,8.7,8
9710,Aruba,Netherlands,08/02/20,87,3.5,9
9711,Curacao,Netherlands,08/02/20,87,3.5,9
9712,Netherlands,Netherlands,08/02/20,87,3.5,9
9713,Aruba,Netherlands,09/02/20,78,3.5,12
9714,Curacao,Netherlands,09/02/20,78,3.5,12
9715,Netherlands,Netherlands,09/02/20,78,3.5,12
9716,Aruba,Netherlands,10/02/20,67,5.2,8
9717,Curacao,Netherlands,10/02/20,67,5.2,8
9718,Netherlands,Netherlands,10/02/20,67,5.2,8
9719,Aruba,Netherlands,11/02/20,59,3.5,6
9720,Curacao,Netherlands,11/02/20,59,3.5,6
9721,Netherlands,Netherlands,11/02/20,59,3.5,6
9722,Aruba,Netherlands,12/02/20,65,3.5,6
9723,Curacao,Netherlands,12/02/20,65,3.5,6
9724,Netherlands,Netherlands,12/02/20,65,3.5,6
9725,Aruba,Netherlands,13/02/20,85,3.6,8
9726,Curacao,Netherlands,13/02/20,85,3.6,8
9727,Netherlands,Netherlands,13/02/20,85,3.6,8
9728,Aruba,Netherlands,14/02/20,84,8.7,9
9729,Curacao,Netherlands,14/02/20,84,8.7,9
9730,Netherlands,Netherlands,14/02/20,84,8.7,9
9731,Aruba,Netherlands,15/02/20,82,3.7,11
9732,Curacao,Netherlands,15/02/20,82,3.7,11
9733,Netherlands,Netherlands,15/02/20,82,3.7,11
9734,Aruba,Netherlands,16/02/20,75,3.7,14
9735,Curacao,Netherlands,16/02/20,75,3.7,14
9736,Netherlands,Netherlands,16/02/20,75,3.7,14
9737,Aruba,Netherlands,17/02/20,68,5.4,9
9738,Curacao,Netherlands,17/02/20,68,5.4,9
9739,Netherlands,Netherlands,17/02/20,68,5.4,9
9740,Aruba,Netherlands,18/02/20,72,3.8,8
9741,Curacao,Netherlands,18/02/20,72,3.8,8
9742,Netherlands,Netherlands,18/02/20,72,3.8,8
9743,Aruba,Netherlands,19/02/20,75,5.3,7
9744,Curacao,Netherlands,19/02/20,75,5.3,7
9745,Netherlands,Netherlands,19/02/20,75,5.3,7
9746,Aruba,Netherlands,20/02/20,78,5.3,10
9747,Curacao,Netherlands,20/02/20,78,5.3,10
9748,Netherlands,Netherlands,20/02/20,78,5.3,10
9749,Aruba,Netherlands,21/02/20,73,5.3,9
9750,Curacao,Netherlands,21/02/20,73,5.3,9
9751,Netherlands,Netherlands,21/02/20,73,5.3,9
9752,Aruba,Netherlands,22/02/20,71,5.3,12
9753,Curacao,Netherlands,22/02/20,71,5.3,12
9754,Netherlands,Netherlands,22/02/20,71,5.3,12
9755,Aruba,Netherlands,23/02/20,77,5.3,12
9756,Curacao,Netherlands,23/02/20,77,5.3,12
9757,Netherlands,Netherlands,23/02/20,77,5.3,12
9758,Aruba,Netherlands,24/02/20,83,5.4,10
9759,Curacao,Netherlands,24/02/20,83,5.4,10
9760,Netherlands,Netherlands,24/02/20,83,5.4,10
9761,Aruba,Netherlands,25/02/20,69,6.9,7
9762,Curacao,Netherlands,25/02/20,69,6.9,7
9763,Netherlands,Netherlands,25/02/20,69,6.9,7
9764,Aruba,Netherlands,26/02/20,77,6.9,6
9765,Curacao,Netherlands,26/02/20,77,6.9,6
9766,Netherlands,Netherlands,26/02/20,77,6.9,6
9767,Aruba,Netherlands,27/02/20,83,5.4,4
9768,Curacao,Netherlands,27/02/20,83,5.4,4
9769,Netherlands,Netherlands,27/02/20,83,5.4,4
9770,Aruba,Netherlands,28/02/20,79,5.4,7
9771,Curacao,Netherlands,28/02/20,79,5.4,7
9772,Netherlands,Netherlands,28/02/20,79,5.4,7
9773,Aruba,Netherlands,29/02/20,75,7,11
9774,Curacao,Netherlands,29/02/20,75,7,11
9775,Netherlands,Netherlands,29/02/20,75,7,11
9776,Aruba,Netherlands,01/03/20,68,8.5,9
9777,Curacao,Netherlands,01/03/20,68,8.5,9
9778,Netherlands,Netherlands,01/03/20,68,8.5,9
9779,Aruba,Netherlands,02/03/20,87,5.5,7
9780,Curacao,Netherlands,02/03/20,87,5.5,7
9781,Netherlands,Netherlands,02/03/20,87,5.5,7
9782,Aruba,Netherlands,03/03/20,78,7,8
9783,Curacao,Netherlands,03/03/20,78,7,8
9784,Netherlands,Netherlands,03/03/20,78,7,8
9785,Aruba,Netherlands,04/03/20,79,7.1,9
9786,Curacao,Netherlands,04/03/20,79,7.1,9
9787,Netherlands,Netherlands,04/03/20,79,7.1,9
9788,Aruba,Netherlands,05/03/20,88,5.6,7
9789,Curacao,Netherlands,05/03/20,88,5.6,7
9790,Netherlands,Netherlands,05/03/20,88,5.6,7
9791,Aruba,Netherlands,06/03/20,82,5.6,7
9792,Curacao,Netherlands,06/03/20,82,5.6,7
9793,Netherlands,Netherlands,06/03/20,82,5.6,7
9794,Aruba,Netherlands,07/03/20,76,10.1,10
9795,Curacao,Netherlands,07/03/20,76,10.1,10
9796,Netherlands,Netherlands,07/03/20,76,10.1,10
9797,Aruba,Netherlands,08/03/20,81,5.6,10
9798,Curacao,Netherlands,08/03/20,81,5.6,10
9799,Netherlands,Netherlands,08/03/20,81,5.6,10
9800,Aruba,Netherlands,09/03/20,82,5.6,9
9801,Curacao,Netherlands,09/03/20,82,5.6,9
9802,Netherlands,Netherlands,09/03/20,82,5.6,9
9803,Aruba,Netherlands,10/03/20,88,5.7,12
9804,Curacao,Netherlands,10/03/20,88,5.7,12
9805,Netherlands,Netherlands,10/03/20,88,5.7,12
9806,Aruba,Netherlands,11/03/20,78,10.1,13
9807,Curacao,Netherlands,11/03/20,78,10.1,13
9808,Netherlands,Netherlands,11/03/20,78,10.1,13
9809,Aruba,Netherlands,12/03/20,65,10.1,9
9810,Curacao,Netherlands,12/03/20,65,10.1,9
9811,Netherlands,Netherlands,12/03/20,65,10.1,9
9812,Aruba,Netherlands,13/03/20,73,7.3,9
9813,Curacao,Netherlands,13/03/20,73,7.3,9
9814,Netherlands,Netherlands,13/03/20,73,7.3,9
9815,Aruba,Netherlands,14/03/20,81,5.9,10
9816,Curacao,Netherlands,14/03/20,81,5.9,10
9817,Netherlands,Netherlands,14/03/20,81,5.9,10
9818,Aruba,Netherlands,15/03/20,80,6,10
9819,Curacao,Netherlands,15/03/20,80,6,10
9820,Netherlands,Netherlands,15/03/20,80,6,10
9821,Aruba,Netherlands,16/03/20,76,11.6,13
9822,Curacao,Netherlands,16/03/20,76,11.6,13
9823,Netherlands,Netherlands,16/03/20,76,11.6,13
9824,Aruba,Netherlands,17/03/20,71,6,12
9825,Curacao,Netherlands,17/03/20,71,6,12
9826,Netherlands,Netherlands,17/03/20,71,6,12
9827,Aruba,Netherlands,18/03/20,72,7.4,12
9828,Curacao,Netherlands,18/03/20,72,7.4,12
9829,Netherlands,Netherlands,18/03/20,72,7.4,12
9830,Aruba,Netherlands,19/03/20,82,6,10
9831,Curacao,Netherlands,19/03/20,82,6,10
9832,Netherlands,Netherlands,19/03/20,82,6,10
9833,Aruba,Netherlands,20/03/20,69,7.4,9
9834,Curacao,Netherlands,20/03/20,69,7.4,9
9835,Netherlands,Netherlands,20/03/20,69,7.4,9
9836,Aruba,Netherlands,21/03/20,61,11.6,8
9837,Curacao,Netherlands,21/03/20,61,11.6,8
9838,Netherlands,Netherlands,21/03/20,61,11.6,8
9839,,New Zealand,22/01/20,86,11.6,18
9840,,New Zealand,23/01/20,86,10.5,20
9841,,New Zealand,24/01/20,87,9.4,21
9842,,New Zealand,25/01/20,81,10.5,21
9843,,New Zealand,26/01/20,86,10.5,21
9844,,New Zealand,27/01/20,89,11.6,19
9845,,New Zealand,28/01/20,88,9.4,21
9846,,New Zealand,29/01/20,84,11.6,20
9847,,New Zealand,30/01/20,79,10.5,21
9848,,New Zealand,31/01/20,70,11.6,21
9849,,New Zealand,01/02/20,82,11.6,20
9850,,New Zealand,02/02/20,83,11.6,20
9851,,New Zealand,03/02/20,86,11.6,20
9852,,New Zealand,04/02/20,86,9.3,21
9853,,New Zealand,05/02/20,75,9.3,17
9854,,New Zealand,06/02/20,71,11.6,19
9855,,New Zealand,07/02/20,73,11.6,20
9856,,New Zealand,08/02/20,77,10.5,18
9857,,New Zealand,09/02/20,67,10.4,18
9858,,New Zealand,10/02/20,76,11.6,19
9859,,New Zealand,11/02/20,82,11.6,19
9860,,New Zealand,12/02/20,78,11.6,19
9861,,New Zealand,13/02/20,82,10.4,19
9862,,New Zealand,14/02/20,81,11.6,18
9863,,New Zealand,15/02/20,78,10.4,21
9864,,New Zealand,16/02/20,80,10.4,20
9865,,New Zealand,17/02/20,90,6.9,19
9866,,New Zealand,18/02/20,93,8.1,18
9867,,New Zealand,19/02/20,85,10.4,20
9868,,New Zealand,20/02/20,84,8,21
9869,,New Zealand,21/02/20,86,9.2,20
9870,,New Zealand,22/02/20,83,11.6,19
9871,,New Zealand,23/02/20,73,11.6,16
9872,,New Zealand,24/02/20,73,11.6,18
9873,,New Zealand,25/02/20,74,11.6,20
9874,,New Zealand,26/02/20,80,11.6,20
9875,,New Zealand,27/02/20,82,11.6,19
9876,,New Zealand,28/02/20,82,11.6,19
9877,,New Zealand,29/02/20,81,9.1,18
9878,,New Zealand,01/03/20,69,11.6,20
9879,,New Zealand,02/03/20,79,9,20
9880,,New Zealand,03/03/20,87,7.8,19
9881,,New Zealand,04/03/20,80,8.9,16
9882,,New Zealand,05/03/20,63,11.6,15
9883,,New Zealand,06/03/20,67,11.6,19
9884,,New Zealand,07/03/20,77,10.3,18
9885,,New Zealand,08/03/20,77,11.6,19
9886,,New Zealand,09/03/20,85,8.9,18
9887,,New Zealand,10/03/20,79,8.9,18
9888,,New Zealand,11/03/20,78,7.5,14
9889,,New Zealand,12/03/20,74,10.2,15
9890,,New Zealand,13/03/20,76,11.6,17
9891,,New Zealand,14/03/20,79,11.6,18
9892,,New Zealand,15/03/20,78,11.6,20
9893,,New Zealand,16/03/20,78,8.9,19
9894,,New Zealand,17/03/20,70,6.1,13
9895,,New Zealand,18/03/20,66,11.6,15
9896,,New Zealand,19/03/20,77,11.6,17
9897,,New Zealand,20/03/20,75,10.2,17
9898,,New Zealand,21/03/20,82,7.4,17
9899,,Nigeria,22/01/20,15,11.6,41
9900,,Nigeria,23/01/20,12,11.6,39
9901,,Nigeria,24/01/20,9,11.6,38
9902,,Nigeria,25/01/20,9,11.6,38
9903,,Nigeria,26/01/20,11,11.6,40
9904,,Nigeria,27/01/20,13,11.6,38
9905,,Nigeria,28/01/20,13,11.6,39
9906,,Nigeria,29/01/20,9,11.6,39
9907,,Nigeria,30/01/20,8,11.6,41
9908,,Nigeria,31/01/20,9,11.6,38
9909,,Nigeria,01/02/20,13,11.6,39
9910,,Nigeria,02/02/20,12,11.6,37
9911,,Nigeria,03/02/20,12,11.6,37
9912,,Nigeria,04/02/20,12,11.6,37
9913,,Nigeria,05/02/20,11,11.6,39
9914,,Nigeria,06/02/20,12,11.6,38
9915,,Nigeria,07/02/20,13,11.6,42
9916,,Nigeria,08/02/20,12,11.6,41
9917,,Nigeria,09/02/20,16,11.6,41
9918,,Nigeria,10/02/20,17,11.6,39
9919,,Nigeria,11/02/20,12,11.6,40
9920,,Nigeria,12/02/20,13,11.6,39
9921,,Nigeria,13/02/20,17,11.6,39
9922,,Nigeria,14/02/20,15,11.6,40
9923,,Nigeria,15/02/20,14,11.6,40
9924,,Nigeria,16/02/20,11,11.6,40
9925,,Nigeria,17/02/20,11,11.6,39
9926,,Nigeria,18/02/20,16,11.6,39
9927,,Nigeria,19/02/20,15,11.6,40
9928,,Nigeria,20/02/20,15,11.6,40
9929,,Nigeria,21/02/20,15,11.6,42
9930,,Nigeria,22/02/20,15,11.6,43
9931,,Nigeria,23/02/20,11,11.6,42
9932,,Nigeria,24/02/20,11,11.6,41
9933,,Nigeria,25/02/20,14,11.6,38
9934,,Nigeria,26/02/20,19,11.6,38
9935,,Nigeria,27/02/20,17,11.6,40
9936,,Nigeria,28/02/20,18,11.6,41
9937,,Nigeria,29/02/20,13,11.6,42
9938,,Nigeria,01/03/20,22,11.6,40
9939,,Nigeria,02/03/20,46,11.6,41
9940,,Nigeria,03/03/20,40,11.6,42
9941,,Nigeria,04/03/20,35,11.6,40
9942,,Nigeria,05/03/20,14,11.6,41
9943,,Nigeria,06/03/20,15,11.6,41
9944,,Nigeria,07/03/20,18,11.6,40
9945,,Nigeria,08/03/20,37,11.6,41
9946,,Nigeria,09/03/20,20,11.6,41
9947,,Nigeria,10/03/20,34,11.6,41
9948,,Nigeria,11/03/20,40,11.6,41
9949,,Nigeria,12/03/20,34,10.2,39
9950,,Nigeria,13/03/20,13,11.6,39
9951,,Nigeria,14/03/20,11,11.6,40
9952,,Nigeria,15/03/20,12,11.6,40
9953,,Nigeria,16/03/20,13,11.6,40
9954,,Nigeria,17/03/20,24,11.6,40
9955,,Nigeria,18/03/20,27,11.6,40
9956,,Nigeria,19/03/20,41,11.6,40
9957,,Nigeria,20/03/20,42,11.6,40
9958,,Nigeria,21/03/20,45,11.6,41
9959,,Macedonia,22/01/20,51,7,7
9960,,Macedonia,23/01/20,52,8.7,7
9961,,Macedonia,24/01/20,59,8.7,5
9962,,Macedonia,25/01/20,65,8.7,8
9963,,Macedonia,26/01/20,81,3.7,9
9964,,Macedonia,27/01/20,92,3.7,7
9965,,Macedonia,28/01/20,77,8.7,8
9966,,Macedonia,29/01/20,87,3.7,7
9967,,Macedonia,30/01/20,67,7,6
9968,,Macedonia,31/01/20,58,8.7,7
9969,,Macedonia,01/02/20,66,8.7,11
9970,,Macedonia,02/02/20,71,8.7,12
9971,,Macedonia,03/02/20,71,8.7,12
9972,,Macedonia,04/02/20,73,8.7,12
9973,,Macedonia,05/02/20,79,3.8,4
9974,,Macedonia,06/02/20,72,8.7,0
9975,,Macedonia,07/02/20,68,8.7,3
9976,,Macedonia,08/02/20,75,8.7,5
9977,,Macedonia,09/02/20,79,8.7,5
9978,,Macedonia,10/02/20,76,8.7,5
9979,,Macedonia,11/02/20,82,8.7,10
9980,,Macedonia,12/02/20,67,8.7,8
9981,,Macedonia,13/02/20,68,8.7,9
9982,,Macedonia,14/02/20,87,5.6,8
9983,,Macedonia,15/02/20,70,8.7,8
9984,,Macedonia,16/02/20,71,8.7,11
9985,,Macedonia,17/02/20,66,8.7,10
9986,,Macedonia,18/02/20,64,8.7,14
9987,,Macedonia,19/02/20,63,8.7,11
9988,,Macedonia,20/02/20,71,4.1,6
9989,,Macedonia,21/02/20,58,8.7,7
9990,,Macedonia,22/02/20,63,7.2,6
9991,,Macedonia,23/02/20,55,8.7,9
9992,,Macedonia,24/02/20,57,8.7,13
9993,,Macedonia,25/02/20,68,8.7,12
9994,,Macedonia,26/02/20,69,8.7,14
9995,,Macedonia,27/02/20,70,7.2,11
9996,,Macedonia,28/02/20,72,5.7,7
9997,,Macedonia,29/02/20,51,8.7,8
9998,,Macedonia,01/03/20,57,8.7,11
9999,,Macedonia,02/03/20,69,8.7,16
10000,,Macedonia,03/03/20,68,7.2,17
10001,,Macedonia,04/03/20,86,4.2,10
10002,,Macedonia,05/03/20,66,7.2,10
10003,,Macedonia,06/03/20,66,7.2,10
10004,,Macedonia,07/03/20,88,5.9,11
10005,,Macedonia,08/03/20,86,5.9,8
10006,,Macedonia,09/03/20,75,5.9,8
10007,,Macedonia,10/03/20,78,5.9,8
10008,,Macedonia,11/03/20,65,11.6,12
10009,,Macedonia,12/03/20,62,11.6,18
10010,,Macedonia,13/03/20,62,11.6,20
10011,,Macedonia,14/03/20,65,11.6,14
10012,,Macedonia,15/03/20,83,6,7
10013,,Macedonia,16/03/20,74,7.4,9
10014,,Macedonia,17/03/20,56,11.6,13
10015,,Macedonia,18/03/20,55,11.6,14
10016,,Macedonia,19/03/20,50,11.6,16
10017,,Macedonia,20/03/20,47,11.6,18
10018,,Macedonia,21/03/20,58,11.6,18
10019,,Norway,22/01/20,73,7.5,2
10020,,Norway,23/01/20,78,7.6,3
10021,,Norway,24/01/20,84,7.6,2
10022,,Norway,25/01/20,77,4.8,0
10023,,Norway,26/01/20,94,7.7,1
10024,,Norway,27/01/20,96,2.9,3
10025,,Norway,28/01/20,97,2.9,2
10026,,Norway,29/01/20,98,2.9,1
10027,,Norway,30/01/20,90,3,-1
10028,,Norway,31/01/20,98,3,0
10029,,Norway,01/02/20,91,6.8,5
10030,,Norway,02/02/20,74,8,3
10031,,Norway,03/02/20,69,4.9,-3
10032,,Norway,04/02/20,83,6.8,-2
10033,,Norway,05/02/20,67,3.1,0
10034,,Norway,06/02/20,80,8.2,4
10035,,Norway,07/02/20,95,3.1,1
10036,,Norway,08/02/20,94,3.1,1
10037,,Norway,09/02/20,92,3.1,3
10038,,Norway,10/02/20,67,3.2,5
10039,,Norway,11/02/20,76,8.5,3
10040,,Norway,12/02/20,66,8.6,2
10041,,Norway,13/02/20,55,8.7,2
10042,,Norway,14/02/20,68,8.7,0
10043,,Norway,15/02/20,94,7,4
10044,,Norway,16/02/20,80,3.6,7
10045,,Norway,17/02/20,72,3.6,6
10046,,Norway,18/02/20,72,5.3,5
10047,,Norway,19/02/20,68,8.7,5
10048,,Norway,20/02/20,91,3.7,4
10049,,Norway,21/02/20,73,5.4,5
10050,,Norway,22/02/20,67,5.4,6
10051,,Norway,23/02/20,60,8.7,5
10052,,Norway,24/02/20,58,8.7,3
10053,,Norway,25/02/20,66,3.8,-1
10054,,Norway,26/02/20,53,8.7,-4
10055,,Norway,27/02/20,63,3.8,-2
10056,,Norway,28/02/20,74,5.5,1
10057,,Norway,29/02/20,83,3.8,-2
10058,,Norway,01/03/20,95,3.9,0
10059,,Norway,02/03/20,90,3.9,4
10060,,Norway,03/03/20,97,3.9,1
10061,,Norway,04/03/20,97,3.9,-1
10062,,Norway,05/03/20,90,8.7,2
10063,,Norway,06/03/20,89,4,0
10064,,Norway,07/03/20,88,10.1,1
10065,,Norway,08/03/20,95,5.7,4
10066,,Norway,09/03/20,92,10.1,5
10067,,Norway,10/03/20,98,5.8,1
10068,,Norway,11/03/20,81,10.2,6
10069,,Norway,12/03/20,78,10.2,3
10070,,Norway,13/03/20,59,10.2,0
10071,,Norway,14/03/20,67,11.6,1
10072,,Norway,15/03/20,94,5.9,4
10073,,Norway,16/03/20,74,11.6,4
10074,,Norway,17/03/20,74,8.8,8
10075,,Norway,18/03/20,73,11.6,6
10076,,Norway,19/03/20,72,8.8,6
10077,,Norway,20/03/20,64,11.6,4
10078,,Norway,21/03/20,59,11.6,5
10079,,Oman,22/01/20,69,8.7,24
10080,,Oman,23/01/20,70,8.7,24
10081,,Oman,24/01/20,64,8.7,24
10082,,Oman,25/01/20,74,7.2,23
10083,,Oman,26/01/20,64,5.7,22
10084,,Oman,27/01/20,53,7.2,20
